Pedigree,Range,Row,Rep,Grain Yield (BuA),Grain Yield (t/ha),PlantingDate,Management,Label,Data,Flight,Management,Pedigree,DTA,DTS,PHT,FHT,EHT
PHHB9/PHM49,9,267,1,151.7953396,9.523774075,3/3/2017,OI,48_OI,0.76068,48,OI,PHHB9/PHM49,68,69,88,68,31
PHHB9/PHM57,7,307,1,199.184308,12.49699994,3/3/2017,OI,48_OI,0.695049,48,OI,PHHB9/PHM57,70,73,91,70,42
PHHB9/PHN47,9,319,1,177.4547576,11.13366869,3/3/2017,OI,48_OI,0.74,48,OI,PHHB9/PHN47,69,70,87,74,45
PHHB9/PHN82,10,319,1,177.2057174,11.11804369,3/3/2017,OI,48_OI,0.7777,48,OI,PHHB9/PHN82,69,69,89,67,43
PHHB9/PHP60,9,277,1,187.737955,11.7788456,3/3/2017,OI,48_OI,0.918474,48,OI,PHHB9/PHP60,70,69,101,74,40
PHHB9/PHR03,9,265,1,215.7180394,13.53434089,3/3/2017,OI,48_OI,0.807,48,OI,PHHB9/PHR03,69,70,99,73,44
PHHB9/PHR55,8,279,1,226.324692,14.19981167,3/3/2017,OI,48_OI,0.999241,48,OI,PHHB9/PHR55,68,68,96,71,46
PHHB9/PHR63,9,305,1,177.9911605,11.16732309,3/3/2017,OI,48_OI,0.734553,48,OI,PHHB9/PHR63,69,68,92,71,43
PHHB9/PHW30,8,309,1,158.2462793,9.928511745,3/3/2017,OI,48_OI,0.848622,48,OI,PHHB9/PHW30,68,68,93,72,44
PHHB9/PHW53,9,287,1,175.4388186,11.00718689,3/3/2017,OI,48_OI,0.902017,48,OI,PHHB9/PHW53,65,66,98,70,41
PHHB9/PHZ51,9,295,1,148.1318473,9.293923322,3/3/2017,OI,48_OI,0.93195,48,OI,PHHB9/PHZ51,66,67,99,78,47
PHHB9/Q381,8,289,1,161.2477188,10.11682472,3/3/2017,OI,48_OI,0.908,48,OI,PHHB9/Q381,63,63,89,67,43
PHN11_OH43_0001/PHB47,6,283,1,147.3435669,9.24446591,3/3/2017,OI,48_OI,0.928,48,OI,PHN11_OH43_0001/PHB47,63,64,95,71,43
PHN11_PHG47_0251/PHB47,6,277,1,147.0801178,9.22793688,3/3/2017,OI,48_OI,0.92962,48,OI,PHN11_PHG47_0251/PHB47,62,63,96,67,38
PHN11_PHW65_0323/LH195,7,261,1,177.7957406,11.15506227,3/3/2017,OI,48_OI,0.789,48,OI,PHN11_PHW65_0323/LH195,67,68,85,79,42
PHP02/PHG47,7,257,1,139.2016843,8.733636985,3/3/2017,OI,48_OI,0.827,48,OI,PHP02/PHG47,62,61,87,58,33
PHP38/LH123HT,8,259,1,135.6938449,8.513552034,3/3/2017,OI,48_OI,0.938,48,OI,PHP38/LH123HT,68,68,92,69,41
PHP38/LH185,7,317,1,136.5136619,8.564988078,3/3/2017,OI,48_OI,0.766,48,OI,PHP38/LH185,67,68,87,66,42
PHP38/LH210,8,281,1,168.3050389,10.55960724,3/3/2017,OI,48_OI,1.007305,48,OI,PHP38/LH210,66,66,92,75,49
PHP38/PHJ65,8,301,1,193.9497443,12.16857877,3/3/2017,OI,48_OI,0.84748,48,OI,PHP38/PHJ65,66,68,93,68,38
PHP38/PHM49,9,317,1,159.2468702,9.991289709,3/3/2017,OI,48_OI,0.809687,48,OI,PHP38/PHM49,68,69,91,69,41
PHP38/PHM57,9,283,1,172.8977297,10.84775673,3/3/2017,OI,48_OI,0.827816,48,OI,PHP38/PHM57,69,70,93,73,42
PHP38/PHN47,9,279,1,151.3478643,9.495699079,3/3/2017,OI,48_OI,0.98415,48,OI,PHP38/PHN47,69,68,93,69,44
PHP38/PHN82,7,311,1,161.7956192,10.15120048,3/3/2017,OI,48_OI,0.80282,48,OI,PHP38/PHN82,68,68,90,67,42
PHP38/PHP60,9,291,1,136.6272735,8.57211617,3/3/2017,OI,48_OI,0.977969,48,OI,PHP38/PHP60,63,65,87,68,41
PHP38/PHR03,9,311,1,172.6468967,10.83201924,3/3/2017,OI,48_OI,0.877472,48,OI,PHP38/PHR03,68,72,97,79,45
PHP38/PHR55,8,285,1,201.2605347,12.62726424,3/3/2017,OI,48_OI,0.95178,48,OI,PHP38/PHR55,67,68,91,69,47
PHP38/PHR63,9,269,1,172.1028931,10.79788797,3/3/2017,OI,48_OI,0.924,48,OI,PHP38/PHR63,66,67,91,66,41
PHP38/PHW30,9,309,1,150.0772236,9.415977953,3/3/2017,OI,48_OI,0.924145,48,OI,PHP38/PHW30,67,66,92,78,43
PHP38/PHW53,8,305,1,185.2357886,11.62185747,3/3/2017,OI,48_OI,0.806,48,OI,PHP38/PHW53,67,68,84,66,45
PHP38/Q381,8,299,1,125.8313571,7.894770816,3/3/2017,OI,48_OI,0.832,48,OI,PHP38/Q381,64,65,86,62,44
PHV63/LH123HT,8,283,1,177.5538789,11.13988765,3/3/2017,OI,48_OI,0.99287,48,OI,PHV63/LH123HT,66,67,90,68,47
PHV63/NK787,8,319,1,190.9047374,11.97753234,3/3/2017,OI,48_OI,0.81001,48,OI,PHV63/NK787,70,69,95,76,42
PHV63/PGM49,8,255,1,174.2516605,10.93270354,3/3/2017,OI,48_OI,0.87999,48,OI,PHV63/PGM49,68,68,87,63,43
PHV63/PH210,9,293,1,161.8179992,10.15260462,3/3/2017,OI,48_OI,0.953064,48,OI,PHV63/PH210,67,67,96,74,48
PHV63/PHJ65,9,259,1,182.0416849,11.42145657,3/3/2017,OI,48_OI,0.862,48,OI,PHV63/PHJ65,68,68,92,67,40
PHV63/PHM57,7,305,1,169.3100748,10.62266408,3/3/2017,OI,48_OI,0.784,48,OI,PHV63/PHM57,69,68,88,68,45
PHV63/PHN47,9,271,1,182.9178187,11.47642599,3/3/2017,OI,48_OI,0.913,48,OI,PHV63/PHN47,69,69,89,68,50
PHV63/PHN82,8,293,1,186.9212346,11.72760385,3/3/2017,OI,48_OI,0.91888,48,OI,PHV63/PHN82,67,67,85,69,46
PHV63/PHP60,7,309,1,196.62581,12.3364775,3/3/2017,OI,48_OI,0.734875,48,OI,PHV63/PHP60,68,68,88,68,43
PHV63/PHR03,8,257,1,186.6087879,11.70800066,3/3/2017,OI,48_OI,0.884,48,OI,PHV63/PHR03,69,68,91,62,47
PHV63/PHR55,8,311,1,204.7877464,12.84856462,3/3/2017,OI,48_OI,0.82678,48,OI,PHV63/PHR55,69,68,93,71,46
PHV63/PHR63,9,285,1,177.5922531,11.14229528,3/3/2017,OI,48_OI,0.9004,48,OI,PHV63/PHR63,65,66,95,71,36
PHV63/PHW30,8,295,1,182.2682636,11.43567232,3/3/2017,OI,48_OI,1.00572,48,OI,PHV63/PHW30,67,67,94,74,49
PHV63/PHW53,8,275,1,170.4546064,10.694473,3/3/2017,OI,48_OI,0.90043,48,OI,PHV63/PHW53,65,66,81,66,45
PHV63/PHZ51,9,281,1,161.5741744,10.13730683,3/3/2017,OI,48_OI,0.966,48,OI,PHV63/PHZ51,64,65,96,71,47
PHV63/Q381,9,297,1,131.1100439,8.225960298,3/3/2017,OI,48_OI,0.86401,48,OI,PHV63/Q381,64,65,88,59,46
PHW52/LH185,8,307,1,180.1840139,11.30490465,3/3/2017,OI,48_OI,0.806112,48,OI,PHW52/LH185,66,67,89,67,43
PHW52/LH210,7,297,1,185.2689031,11.6239351,3/3/2017,OI,48_OI,0.857993,48,OI,PHW52/LH210,67,68,91,68,42
PHW52/NK787,8,303,1,191.6049421,12.0214638,3/3/2017,OI,48_OI,0.810733,48,OI,PHW52/NK787,69,68,92,69,43
PHW52/PHJ65,8,313,1,197.0276954,12.36169215,3/3/2017,OI,48_OI,0.796168,48,OI,PHW52/PHJ65,69,70,91,71,43
PHW52/PHM49,6,265,1,181.5093343,11.38805642,3/3/2017,OI,48_OI,0.839,48,OI,PHW52/PHM49,68,68,91,67,45
PHW52/PHM57,7,299,1,156.9289893,9.845863806,3/3/2017,OI,48_OI,0.67028,48,OI,PHW52/PHM57,70,72,90,68,39
PHW52/PHN47,9,299,1,188.5937312,11.83253776,3/3/2017,OI,48_OI,0.711549,48,OI,PHW52/PHN47,69,69,93,72,45
PHW52/PHN82,7,287,1,183.9427678,11.5407322,3/3/2017,OI,48_OI,0.927,48,OI,PHW52/PHN82,67,68,88,66,39
PHW52/PHN82,9,255,1,179.7049131,11.27484544,3/3/2017,OI,48_OI,0.887999,48,OI,PHW52/PHN82,68,68,88,69,40
PHW52/PHP60,8,271,1,172.4777758,10.82140844,3/3/2017,OI,48_OI,0.97,48,OI,PHW52/PHP60,68,67,90,72,48
PHW52/PHR03,8,287,1,207.0539258,12.99074673,3/3/2017,OI,48_OI,0.958,48,OI,PHW52/PHR03,68,68,96,76,48
PHW52/PHR55,7,303,1,220.9905774,13.86514459,3/3/2017,OI,48_OI,0.807,48,OI,PHW52/PHR55,69,69,92,70,41
PHW52/PHR63,7,301,1,175.39031,11.00414342,3/3/2017,OI,48_OI,0.774706,48,OI,PHW52/PHR63,66,67,86,68,39
PHW52/PHW30,8,269,1,182.7713149,11.46723421,3/3/2017,OI,48_OI,1.002,48,OI,PHW52/PHW30,67,67,92,64,41
PHW52/PHW53,9,261,1,149.526234,9.38140838,3/3/2017,OI,48_OI,0.84269,48,OI,PHW52/PHW53,68,68,85,64,36
PHW52/PHZ51,8,277,1,155.6633639,9.766457345,3/3/2017,OI,48_OI,0.981,48,OI,PHW52/PHZ51,66,68,93,64,46
PHW52/Q381,8,263,1,140.5216041,8.816449926,3/3/2017,OI,48_OI,0.9249,48,OI,PHW52/Q381,63,66,84,68,44
REV28HR20 (2016),6,311,1,255.3832791,16.02297316,3/3/2017,OI,48_OI,0.711985,48,OI,REV28HR20 (2016),69,71,103,82,48
TX204/PHB47,11,299,1,159.5896163,10.0127939,3/3/2017,OI,48_OI,0.778,48,OI,TX204/PHB47,68,66,91,66,47
TX303/TX777,11,293,1,190.2876966,11.93881865,3/3/2017,OI,48_OI,0.740595,48,OI,TX303/TX777,74,74,99,78,48
TX714/PHZ51,6,313,1,159.2273571,9.99006544,3/3/2017,OI,48_OI,0.96784,48,OI,TX714/PHZ51,66,67,96,76,53
TX714/TX775,11,307,1,198.3658394,12.44564848,3/3/2017,OI,48_OI,0.851,48,OI,TX714/TX775,69,70,91,70,46
TX714/TX777,11,317,1,210.2925081,13.19393825,3/3/2017,OI,48_OI,0.737917,48,OI,TX714/TX777,74,71,96,71,47
TX714/TX779,11,291,1,183.1235138,11.48933148,3/3/2017,OI,48_OI,0.79,48,OI,TX714/TX779,69,70,97,72,50
TX740/LH195,11,305,1,203.7994011,12.78655497,3/3/2017,OI,48_OI,0.80303,48,OI,TX740/LH195,71,70,97,76,49
TX770/LH195,11,313,1,191.2072423,11.99651176,3/3/2017,OI,48_OI,0.708269,48,OI,TX770/LH195,71,71,94,72,47
TX772W/LH195,11,301,1,196.3772957,12.3208855,3/3/2017,OI,48_OI,0.613561,48,OI,TX772W/LH195,70,70,85,68,40
VA35/LH195,7,273,1,179.3526254,11.2527426,3/3/2017,OI,48_OI,0.709,48,OI,VA35/LH195,69,68,87,71,44
W10001_0022/PHB47,6,257,1,151.0065184,9.474282733,3/3/2017,OI,48_OI,0.854,48,OI,W10001_0022/PHB47,62,63,84,63,43
W10004_0216/PHZ51,6,287,1,161.9756227,10.16249406,3/3/2017,OI,48_OI,0.996021,48,OI,W10004_0216/PHZ51,65,68,102,77,50
W10005_0107/PHB47,7,263,1,131.5071214,8.250873295,3/3/2017,OI,48_OI,0.895,48,OI,W10005_0107/PHB47,63,64,86,64,38
W37A/PHB47,7,255,1,151.869599,9.528433177,3/3/2017,OI,48_OI,0.88036,48,OI,W37A/PHB47,61,61,83,64,40
WF9/H95,7,285,1,186.1224642,11.67748828,3/3/2017,OI,48_OI,0.815,48,OI,WF9/H95,65,68,91,,42
2369/3IIH6,18,313,2,185.1004859,11.61336846,3/3/2017,OI,48_OI,0.848,48,OI,2369/3IIH6,67,67,91,68,44
2369/LH123HT,12,317,2,185.8407392,11.65981261,3/3/2017,OI,48_OI,0.91089,48,OI,2369/LH123HT,69,70,99,78,43
2369/LH123HT,12,307,2,185.4399427,11.63466628,3/3/2017,OI,48_OI,1.00301,48,OI,2369/LH123HT,68,70,104,78,48
2369/LH123HT,12,273,2,175.398696,11.00466957,3/3/2017,OI,48_OI,1.01568,48,OI,2369/LH123HT,68,70,101,78,48
2369/LH123HT,12,271,2,189.4089921,11.88368796,3/3/2017,OI,48_OI,1.0176,48,OI,2369/LH123HT,68,70,99,79,44
2369/LH123HT,12,263,2,166.3192289,10.43501576,3/3/2017,OI,48_OI,0.983,48,OI,2369/LH123HT,67,70,95,75,41
2369/LH123HT,13,271,2,177.7337491,11.15117286,3/3/2017,OI,48_OI,0.983,48,OI,2369/LH123HT,68,70,102,77,44
2369/LH123HT,13,281,2,174.9152245,10.97433613,3/3/2017,OI,48_OI,1.043865,48,OI,2369/LH123HT,70,70,99,74,47
2369/LH123HT,13,287,2,184.597479,11.58180936,3/3/2017,OI,48_OI,0.992,48,OI,2369/LH123HT,68,70,96,74,46
2369/LH123HT,13,307,2,175.0613431,10.98350374,3/3/2017,OI,48_OI,0.98538,48,OI,2369/LH123HT,67,68,99,76,53
2369/LH123HT,14,313,2,188.8145241,11.8463905,3/3/2017,OI,48_OI,1.04064,48,OI,2369/LH123HT,69,70,102,82,47
2369/LH123HT,14,311,2,192.0848429,12.05157321,3/3/2017,OI,48_OI,1.04521,48,OI,2369/LH123HT,68,69,99,76,50
2369/LH123HT,14,287,2,182.2936365,11.43726424,3/3/2017,OI,48_OI,1.019,48,OI,2369/LH123HT,68,69,96,75,47
2369/LH123HT,14,277,2,180.6138059,11.33187018,3/3/2017,OI,48_OI,0.972,48,OI,2369/LH123HT,68,70,103,76,52
2369/LH123HT,14,263,2,183.5176059,11.51405716,3/3/2017,OI,48_OI,1.061942,48,OI,2369/LH123HT,68,70,99,74,47
2369/LH123HT,17,263,2,194.3648311,12.19462168,3/3/2017,OI,48_OI,1.014662,48,OI,2369/LH123HT,68,70,99,78,51
2369/PHN82,17,317,2,216.8047059,13.6025193,3/3/2017,OI,48_OI,0.967069,48,OI,2369/PHN82,68,69,91,70,46
2369/PHZ51,16,265,2,171.1919853,10.74073681,3/3/2017,OI,48_OI,0.915,48,OI,2369/PHZ51,67,68,102,74,
B14A/H95,17,257,2,205.781796,12.91093217,3/3/2017,OI,48_OI,1.017674,48,OI,B14A/H95,67,68,95,70,46
B14A/MO17,18,285,2,209.0344242,13.11500495,3/3/2017,OI,48_OI,0.997,48,OI,B14A/MO17,67,67,93,66,50
B14A/OH43,18,289,2,205.0236149,12.86336322,3/3/2017,OI,48_OI,0.977,48,OI,B14A/OH43,66,66,91,70,47
B37/H95,18,311,2,188.3838431,11.8193692,3/3/2017,OI,48_OI,0.820033,48,OI,B37/H95,68,69,87,65,43
B37/MO17,18,315,2,201.5647583,12.6463515,3/3/2017,OI,48_OI,0.922,48,OI,B37/MO17,67,70,90,68,49
B37/OH43,17,283,2,180.9196149,11.35105691,3/3/2017,OI,48_OI,0.916676,48,OI,B37/OH43,65,66,92,68,43
B73/MO17,18,297,2,173.4777519,10.88414783,3/3/2017,OI,48_OI,0.810001,48,OI,B73/MO17,67,69,93,74,48
B73/PHM49,17,319,2,194.3651126,12.19463935,3/3/2017,OI,48_OI,0.948096,48,OI,B73/PHM49,70,68,92,65,43
B73/PHN82,17,299,2,200.6079644,12.5863214,3/3/2017,OI,48_OI,0.85439,48,OI,B73/PHN82,68,70,91,68,46
B73/PHZ51,16,301,2,181.9234358,11.41403752,3/3/2017,OI,48_OI,0.951712,48,OI,B73/PHZ51,67,67,96,72,51
B73/PHZ51,17,291,2,180.8089517,11.3441138,3/3/2017,OI,48_OI,1.01642,48,OI,B73/PHZ51,66,68,96,76,46
B73/TX6252,16,283,2,199.626605,12.52475004,3/3/2017,OI,48_OI,0.911696,48,OI,B73/TX6252,67,69,94,72,47
B73/TX775,16,271,2,217.2430098,13.63001888,3/3/2017,OI,48_OI,0.828,48,OI,B73/TX775,69,70,94,69,46
B73/TX777,16,273,2,211.4819776,13.26856662,3/3/2017,OI,48_OI,0.867017,48,OI,B73/TX777,70,70,101,75,53
B73/TX779,16,259,2,229.9172882,14.42521433,3/3/2017,OI,48_OI,0.98445,48,OI,B73/TX779,70,70,98,74,54
B97/PHB47,18,291,2,156.1283743,9.79563251,3/3/2017,OI,48_OI,0.944,48,OI,B97/PHB47,65,66,92,68,43
CG44/CGR01,17,281,2,115.102944,7.221660671,3/3/2017,OI,48_OI,0.99892,48,OI,CG44/CGR01,58,59,78,59,38
CG60/LH162,16,257,2,61.35470449,3.849448511,3/3/2017,OI,48_OI,1.100495,48,OI,CG60/LH162,,,73,52,38
CGR03/CG108,18,287,2,117.0963252,7.346727171,3/3/2017,OI,48_OI,1.021,48,OI,CGR03/CG108,60,59,86,61,42
DKB 64-69 (2016),14,271,2,239.6191151,15.03391555,3/3/2017,OI,48_OI,0.86519,48,OI,DKB 64-69 (2016),66,66,89,63,41
DKB 64-69 (2016),17,277,2,235.3166909,14.76397765,3/3/2017,OI,48_OI,0.795725,48,OI,DKB 64-69 (2016),67,67,84,65,38
F42/H95,17,273,2,194.5453977,12.20595059,3/3/2017,OI,48_OI,0.893,48,OI,F42/H95,67,69,92,71,48
F42/MO17,18,283,2,204.8440114,12.85209474,3/3/2017,OI,48_OI,0.996,48,OI,F42/MO17,67,68,94,68,47
F42/OH43,17,293,2,194.0938776,12.17762182,3/3/2017,OI,48_OI,1.006963,48,OI,F42/OH43,64,66,93,70,42
G6611 VTTP (2017),17,303,2,235.9649793,14.80465183,3/3/2017,OI,48_OI,0.84252,48,OI,G6611 VTTP (2017),67,68,86,66,44
G7601VTTP (2017),18,303,2,231.2708115,14.51013558,3/3/2017,OI,48_OI,0.90514,48,OI,G7601VTTP (2017),69,68,94,75,39
GEMN-0260/3IIH6,18,301,2,166.4417006,10.44269974,3/3/2017,OI,48_OI,0.80933,48,OI,GEMN-0260/3IIH6,66,65,85,63,39
GEMN-0268/3IIH6,17,289,2,163.4663674,10.2560247,3/3/2017,OI,48_OI,0.962923,48,OI,GEMN-0268/3IIH6,66,67,98,71,46
LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,16,263,2,211.7353294,13.28446213,3/3/2017,OI,48_OI,0.8467,48,OI,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,72,73,98,76,51
LH195/LH123HT,19,303,2,218.3806815,13.70139741,3/3/2017,OI,48_OI,0.86025,48,OI,LH195/LH123HT,70,70,93,76,46
LH195/LH185,19,319,2,160.9733575,10.09961105,3/3/2017,OI,48_OI,0.882,48,OI,LH195/LH185,70,70,87,64,41
LH195/LH210,19,267,2,230.7062502,14.47471451,3/3/2017,OI,48_OI,0.82899,48,OI,LH195/LH210,69,69,97,75,42
LH195/LH82,18,307,2,171.9715463,10.78964716,3/3/2017,OI,48_OI,0.722,48,OI,LH195/LH82,67,68,81,58,41
LH195/NK787,19,291,2,213.4014031,13.38899307,3/3/2017,OI,48_OI,0.812,48,OI,LH195/NK787,69,68,94,74,44
LH195/PHJ65,20,319,2,214.8077391,13.47722784,3/3/2017,OI,48_OI,0.76701,48,OI,LH195/PHJ65,70,73,96,75,48
LH195/PHM49,19,279,2,181.7840586,11.40529287,3/3/2017,OI,48_OI,0.73488,48,OI,LH195/PHM49,69,69,93,69,45
LH195/PHM57,20,297,2,215.5159151,13.52165943,3/3/2017,OI,48_OI,0.69445,48,OI,LH195/PHM57,71,71,92,68,37
LH195/PHN37,17,315,2,159.3984857,10.0008022,3/3/2017,OI,48_OI,0.99,48,OI,LH195/PHN37,65,66,95,70,43
LH195/PHN47,19,259,2,216.6194203,13.59089432,3/3/2017,OI,48_OI,0.924,48,OI,LH195/PHN47,70,70,98,77,46
LH195/PHN82,19,255,2,194.1762563,12.18279033,3/3/2017,OI,48_OI,0.911994,48,OI,LH195/PHN82,69,69,107,78,38
LH195/PHP60,19,309,2,201.0878949,12.61643266,3/3/2017,OI,48_OI,0.790601,48,OI,LH195/PHP60,69,70,94,70,45
LH195/PHR03,19,275,2,211.6403567,13.27850346,3/3/2017,OI,48_OI,0.806,48,OI,LH195/PHR03,72,73,101,81,45
LH195/PHR55,20,303,2,225.1655071,14.12708338,3/3/2017,OI,48_OI,0.845,48,OI,LH195/PHR55,70,70,98,73,42
LH195/PHR63,20,271,2,173.4338955,10.88139624,3/3/2017,OI,48_OI,0.720993,48,OI,LH195/PHR63,69,69,94,67,43
LH195/PHW30,19,297,2,180.2267886,11.30758837,3/3/2017,OI,48_OI,0.791487,48,OI,LH195/PHW30,68,69,98,76,45
LH195/PHW53,18,263,2,202.9726205,12.73468201,3/3/2017,OI,48_OI,0.81724,48,OI,LH195/PHW53,68,68,88,70,46
LH195/PHZ51,16,281,2,187.8519814,11.78599973,3/3/2017,OI,48_OI,0.864,48,OI,LH195/PHZ51,67,68,95,72,46
LH195/PHZ51,20,313,2,193.0293171,12.11083035,3/3/2017,OI,48_OI,0.879007,48,OI,LH195/PHZ51,69,69,93,75,50
LH195/Q381,20,299,2,151.5698647,9.509627583,3/3/2017,OI,48_OI,0.781693,48,OI,LH195/Q381,68,69,82,64,42
LH198/PHN37,17,265,2,165.7072183,10.39661767,3/3/2017,OI,48_OI,1.075922,48,OI,LH198/PHN37,63,65,95,71,45
LH198/PHZ51,17,287,2,184.6034574,11.58218445,3/3/2017,OI,48_OI,1.018,48,OI,LH198/PHZ51,66,67,90,73,43
LH212HT/LH195,18,293,2,218.7915456,13.72717539,3/3/2017,OI,48_OI,0.96164,48,OI,LH212HT/LH195,68,69,92,72,39
LH216/LH195,16,255,2,202.059431,12.6773877,3/3/2017,OI,48_OI,0.945,48,OI,LH216/LH195,70,69,88,67,47
LH74/PHN82,17,261,2,191.9476141,12.04296335,3/3/2017,OI,48_OI,0.923,48,OI,LH74/PHN82,67,68,88,65,44
NILASQ4G11I01S3/LH123HT,12,313,2,184.2415316,11.5594769,3/3/2017,OI,48_OI,1.027,48,OI,NILASQ4G11I01S3/LH123HT,68,70,99,79,47
NILASQ4G11I02S2/LH123HT,12,309,2,183.7761137,11.53027617,3/3/2017,OI,48_OI,1.043,48,OI,NILASQ4G11I02S2/LH123HT,69,70,109,83,54
NILASQ4G11I03S2/LH123HT,12,299,2,153.209432,9.612495487,3/3/2017,OI,48_OI,0.95292,48,OI,NILASQ4G11I03S2/LH123HT,68,69,99,78,51
NILASQ4G11I04S2/LH123HT,12,315,2,201.6446183,12.65136198,3/3/2017,OI,48_OI,0.936991,48,OI,NILASQ4G11I04S2/LH123HT,69,70,95,77,44
NILASQ4G11I05S2/LH123HT,12,297,2,173.8765851,10.90917098,3/3/2017,OI,48_OI,0.9594,48,OI,NILASQ4G11I05S2/LH123HT,69,70,97,75,48
NILASQ4G11I06S3/LH123HT,12,319,2,188.2049211,11.80814348,3/3/2017,OI,48_OI,0.955826,48,OI,NILASQ4G11I06S3/LH123HT,68,69,101,76,46
NILASQ4G11I07S3/LH123HT,12,301,2,162.8763591,10.21900705,3/3/2017,OI,48_OI,0.993,48,OI,NILASQ4G11I07S3/LH123HT,70,70,101,80,46
NILASQ4G11I08S3/LH123HT,12,305,2,180.8832778,11.34877709,3/3/2017,OI,48_OI,0.968,48,OI,NILASQ4G11I08S3/LH123HT,68,70,103,82,48
NILASQ4G11I09S2/LH123HT,12,295,2,179.908245,11.28760266,3/3/2017,OI,48_OI,1.05,48,OI,NILASQ4G11I09S2/LH123HT,69,70,104,78,50
NILASQ4G11I10S2/LH123HT,12,311,2,184.8466378,11.5974418,3/3/2017,OI,48_OI,1.011,48,OI,NILASQ4G11I10S2/LH123HT,68,69,99,77,45
NILASQ4G11I11S2/LH123HT,12,293,2,198.5324415,12.45610125,3/3/2017,OI,48_OI,0.99478,48,OI,NILASQ4G11I11S2/LH123HT,68,70,97,73,52
NILASQ4G11I12S3/LH123HT,12,303,2,190.4411641,11.94844734,3/3/2017,OI,48_OI,1,48,OI,NILASQ4G11I12S3/LH123HT,67,70,103,81,50
NILASQ4G21I01S2/LH123HT,12,281,2,164.1708393,10.30022389,3/3/2017,OI,48_OI,0.987615,48,OI,NILASQ4G21I01S2/LH123HT,69,70,99,76,51
NILASQ4G21I02S2/LH123HT,12,279,2,182.1278789,11.42686446,3/3/2017,OI,48_OI,0.99443,48,OI,NILASQ4G21I02S2/LH123HT,68,70,98,74,47
NILASQ4G21I03S2/LH123HT,12,287,2,176.0896776,11.04802236,3/3/2017,OI,48_OI,1.07,48,OI,NILASQ4G21I03S2/LH123HT,68,70,96,75,46
NILASQ4G21I04S2/LH123HT,12,277,2,165.8955486,10.40843368,3/3/2017,OI,48_OI,0.98,48,OI,NILASQ4G21I04S2/LH123HT,69,70,97,76,51
NILASQ4G21I05S2/LH123HT,12,269,2,181.7098585,11.40063749,3/3/2017,OI,48_OI,1.023099,48,OI,NILASQ4G21I05S2/LH123HT,69,70,103,83,47
NILASQ4G21I06S2/LH123HT,12,267,2,187.7037959,11.77670244,3/3/2017,OI,48_OI,1.004,48,OI,NILASQ4G21I06S2/LH123HT,68,70,102,80,47
NILASQ4G21I07S2/LH123HT,12,285,2,188.3179327,11.81523392,3/3/2017,OI,48_OI,1.036995,48,OI,NILASQ4G21I07S2/LH123HT,67,70,99,74,49
NILASQ4G21I08S2/LH123HT,12,275,2,200.3566573,12.57055417,3/3/2017,OI,48_OI,0.975,48,OI,NILASQ4G21I08S2/LH123HT,68,70,101,76,46
NILASQ4G21I09S2/LH123HT,12,289,2,177.7775609,11.15392166,3/3/2017,OI,48_OI,1.102,48,OI,NILASQ4G21I09S2/LH123HT,68,70,98,77,44
NILASQ4G21I10S2/LH123HT,12,291,2,141.3663274,8.869448609,3/3/2017,OI,48_OI,1.03054,48,OI,NILASQ4G21I10S2/LH123HT,68,69,102,74,48
NILASQ4G21I11S2/LH123HT,12,283,2,168.6499482,10.58124715,3/3/2017,OI,48_OI,1.02,48,OI,NILASQ4G21I11S2/LH123HT,68,70,96,74,46
NILASQ4G21I12S2/LH123HT,12,265,2,184.0062928,11.54471781,3/3/2017,OI,48_OI,0.946,48,OI,NILASQ4G21I12S2/LH123HT,67,70,,75,48
NILASQ4G31I01S2/LH123HT,14,273,2,164.5790143,10.32583315,3/3/2017,OI,48_OI,0.98199,48,OI,NILASQ4G31I01S2/LH123HT,70,70,101,78,51
NILASQ4G31I02S3/LH123HT,14,259,2,188.4394043,11.82285516,3/3/2017,OI,48_OI,1.14559,48,OI,NILASQ4G31I02S3/LH123HT,67,69,102,77,44
NILASQ4G31I03S2/LH123HT,14,275,2,174.6759556,10.95932419,3/3/2017,OI,48_OI,1.017,48,OI,NILASQ4G31I03S2/LH123HT,69,70,97,77,48
NILASQ4G31I04S2/LH123HT,14,257,2,183.3195042,11.50162809,3/3/2017,OI,48_OI,1.17371,48,OI,NILASQ4G31I04S2/LH123HT,68,69,99,78,46
NILASQ4G31I05S3/LH123HT,14,281,2,164.0500714,10.29264681,3/3/2017,OI,48_OI,0.967,48,OI,NILASQ4G31I05S3/LH123HT,69,70,95,75,48
NILASQ4G31I06S2/LH123HT,14,265,2,192.7278863,12.09191832,3/3/2017,OI,48_OI,1.041,48,OI,NILASQ4G31I06S2/LH123HT,70,70,102,78,50
NILASQ4G31I07S3/LH123HT,14,261,2,166.8354667,10.46740498,3/3/2017,OI,48_OI,1.07944,48,OI,NILASQ4G31I07S3/LH123HT,67,69,104,80,45
NILASQ4G31I08S2/LH123HT,14,267,2,174.4782465,10.94691975,3/3/2017,OI,48_OI,1.06803,48,OI,NILASQ4G31I08S2/LH123HT,70,69,101,76,48
